product_id,category,price
P222385,Sports,55.11
P228897,Electronics,63.59
P230028,Grocery,4.88
P229216,Sports,447.07
P228057,Toys,7.2
P236146,Home,156.95
P244568,Sports,80.52
P209243,Toys,10.22
P229280,Electronics,107.62
P229384,Toys,3.01
P227015,Fashion,8.57
P207524,Toys,3.3
P214350,Fashion,136.59
P239216,Grocery,11.68
P206766,Electronics,138.56
P241479,Home,105.13
P208578,Electronics,81.89
P207667,Sports,98.89
P220570,Home,133.59
P211768,Home,62.02
P227645,Grocery,18.69
P232407,Home,169.47
P244619,Sports,409.9
P246238,Fashion,10.85
P245759,Electronics,300.75
P204826,Beauty,4.34
P240308,Fashion,20.86
P238928,Home,218.11
P203973,Fashion,7.44
P227118,Home,234.24
P226218,Toys,6.01
P222971,Electronics,461.49
P231498,Home,41.17
P219617,Sports,37.23
P217770,Electronics,393.43
P207543,Beauty,10.71
P246069,Fashion,12.64
P244949,Beauty,4.01
P219343,Home,18.59
P217924,Electronics,208.54
P246315,Grocery,5.12
P232066,Electronics,382.03
P222047,Grocery,17.95
P206320,Home,335.98
P214700,Home,112.63
P228993,Sports,53.28
P207503,Grocery,40.55
P211489,Home,811.54
P212859,Toys,7.46
P211015,Electronics,270.83
P238447,Electronics,152.34
P225562,Toys,25.78
P225848,Electronics,484.54
P201779,Electronics,386.05
P244890,Sports,270.69
P248548,Electronics,337.06
P212536,Fashion,69.31
P211351,Electronics,68.99
P241983,Electronics,446.98
P214581,Toys,131.44
P248030,Grocery,7.57
P222542,Fashion,27.0
P220223,Grocery,3.0
P249977,Toys,11.9
P225067,Toys,57.05
P210051,Grocery,19.92
P243299,Toys,7.43
P232570,Fashion,9.78
P241907,Electronics,408.2
P226151,Grocery,18.66
P200682,Beauty,32.07
P221131,Fashion,29.15
P232868,Home,411.54
P213485,Sports,17.71
P210683,Fashion,158.7
P220156,Fashion,62.21
P233304,Sports,254.57
P249752,Beauty,58.49
P208510,Fashion,11.31
P215645,Sports,109.19
P223900,Home,98.94
P242822,Electronics,1058.93
P234295,Toys,29.64
P248417,Grocery,17.91
P241346,Electronics,79.62
P237963,Beauty,64.0
P201869,Toys,42.43
P242971,Grocery,1.01
P227497,Sports,169.98
P216663,Toys,2.67
P200770,Toys,18.32
P201559,Toys,39.89
P227073,Fashion,63.93
P228123,Electronics,734.26
P232876,Home,159.95
P209147,Sports,81.03
P207078,Beauty,33.96
P200317,Home,330.2
P233108,Toys,24.59
P246396,Electronics,456.73
P218458,Electronics,283.37
P245456,Beauty,33.66
P222062,Electronics,255.58
P245423,Home,164.9
P243350,Toys,34.14
P212180,Home,463.43
P245959,Beauty,51.3
P244153,Fashion,14.56
P212128,Sports,121.87
P245649,Toys,2.96
P201565,Electronics,139.02
P236472,Home,24.58
P226976,Fashion,59.9
P236969,Home,505.59
P245473,Home,57.93
P212929,Home,10.41
P210444,Fashion,58.46
P203453,Electronics,199.69
P248424,Electronics,225.65
P247292,Home,117.51
P214788,Fashion,14.67
P201046,Toys,51.04
P216432,Grocery,6.73
P224743,Electronics,2259.66
P234621,Electronics,305.1
P244814,Beauty,10.72
P220125,Home,193.57
P234836,Electronics,155.92
P246184,Fashion,6.23
P205823,Toys,23.06
P236020,Fashion,12.93
P233119,Fashion,19.57
P235040,Home,197.86
P220421,Electronics,284.33
P217241,Fashion,18.98
P209068,Home,748.72
P226834,Grocery,3.52
P243911,Grocery,2.39
P239029,Toys,2.46
P221335,Fashion,33.76
P226832,Grocery,6.69
P201432,Toys,40.99
P200480,Electronics,345.4
P202970,Toys,38.44
P249480,Toys,7.07
P208608,Home,76.23
P207250,Beauty,3.73
P234820,Toys,8.26
P210542,Toys,2.92
P207703,Sports,73.28
P226232,Grocery,14.49
P234219,Toys,4.09
P211203,Grocery,13.35
P240686,Fashion,28.23
P229922,Home,536.97
P213965,Home,210.53
P203728,Electronics,348.25
P224391,Toys,20.48
P241449,Electronics,1260.18
P232100,Electronics,142.28
P211120,Fashion,35.46
P244123,Toys,4.11
P238920,Fashion,89.7
P225722,Fashion,22.84
P223463,Toys,19.33
P214786,Beauty,19.23
P224253,Grocery,6.0
P239702,Toys,8.54
P208899,Electronics,279.84
P214714,Sports,59.76
P215861,Fashion,68.7
P220502,Fashion,14.39
P228424,Electronics,67.37
P203316,Grocery,49.07
P213059,Sports,85.43
P236257,Electronics,309.97
P220710,Fashion,35.93
P242360,Home,16.74
P204994,Home,30.26
P201497,Grocery,4.5
P209442,Home,144.54
P202410,Toys,23.68
P244510,Fashion,22.3
P226154,Electronics,82.12
P239695,Sports,134.91
P230252,Home,322.3
P246877,Grocery,6.12
P237225,Electronics,63.17
P232351,Home,202.01
P227195,Toys,4.45
P209186,Home,22.19
P225120,Fashion,14.11
P205074,Beauty,24.16
P224666,Beauty,47.37
P220717,Sports,65.24
P219352,Fashion,52.63
P202659,Fashion,78.42
P200633,Beauty,15.55
P215716,Home,80.77
P235996,Home,10.86
P217632,Toys,34.19
P217366,Beauty,23.59
P235278,Fashion,28.14
P233757,Sports,37.28
P231150,Grocery,15.92
P209622,Sports,190.02
P218019,Fashion,39.42
P231364,Beauty,54.2
P237986,Fashion,7.79
P216561,Home,42.88
P205251,Home,10.24
P246278,Grocery,3.61
P233487,Electronics,750.33
P223419,Grocery,14.17
P214597,Electronics,242.63
P235557,Electronics,643.34
P225229,Grocery,3.85
P222645,Home,18.89
P244516,Home,239.37
P215306,Fashion,16.72
P227968,Electronics,431.51
P225065,Sports,119.77
P225920,Beauty,16.48
P239668,Electronics,905.23
P215072,Home,110.4
P236359,Home,338.68
P204119,Fashion,93.55
P208944,Toys,4.05
P203048,Fashion,48.82
P216000,Grocery,14.65
P233782,Sports,105.25
P245654,Home,705.81
P209960,Electronics,179.21
P221280,Toys,2.9
P223437,Home,79.75
P225534,Toys,14.28
P244221,Fashion,53.95
P206181,Sports,117.16
P212208,Fashion,28.29
P232009,Beauty,36.64
P213035,Home,37.56
P205876,Toys,29.42
P213780,Fashion,20.53
P226636,Home,165.17
P230978,Home,137.42
P237843,Home,153.47
P226901,Electronics,248.48
P211329,Home,555.34
P218007,Grocery,14.12
P228025,Grocery,11.43
P238404,Electronics,302.6
P210895,Electronics,1773.77
P235598,Sports,69.42
P241458,Electronics,169.15
P214540,Electronics,231.51
P235857,Electronics,123.19
P200613,Home,79.05
P243828,Home,130.12
P216202,Grocery,20.52
P220083,Beauty,15.96
P249313,Sports,190.61
P210013,Fashion,11.84
P227341,Electronics,211.27
P236170,Grocery,8.06
P210819,Electronics,164.35
P236761,Toys,4.57
P245954,Sports,144.48
P229173,Fashion,117.63
P226920,Grocery,3.8
P205996,Fashion,23.25
P229801,Sports,18.67
P233387,Fashion,92.28
P221258,Sports,388.43
P213066,Grocery,20.49
P228837,Beauty,17.12
P221757,Electronics,189.39
P219219,Fashion,20.88
P241087,Fashion,17.9
P204171,Toys,14.52
P204982,Electronics,287.17
P239693,Beauty,13.54
P224329,Sports,47.36
P218957,Sports,44.83
P201156,Toys,14.06
P238421,Grocery,7.79
P241203,Beauty,44.73
P217151,Fashion,121.63
P208606,Beauty,32.54
P200861,Toys,12.45
P221298,Electronics,183.76
P249361,Home,94.87
P238998,Home,103.2
P222667,Home,255.72
P216228,Sports,85.91
P234418,Home,32.31
P248820,Fashion,18.83
P235726,Home,101.35
P205990,Fashion,118.24
P218350,Fashion,22.87
P203286,Sports,37.0
P218526,Grocery,21.09
P233724,Grocery,4.2
P200217,Sports,272.27
P235183,Grocery,2.56
P244305,Home,73.86
P234235,Beauty,52.44
P245742,Fashion,11.39
P219256,Electronics,187.27
P216416,Fashion,64.41
P219871,Sports,53.33
P223171,Toys,66.93
P221266,Fashion,51.74
P203078,Grocery,13.58
P239406,Toys,33.69
P229410,Electronics,193.45
P212118,Home,81.32
P212210,Beauty,35.32
P237062,Fashion,89.48
P233482,Grocery,17.5
P214770,Beauty,25.0
P236748,Electronics,319.97
P237151,Sports,111.48
P244689,Home,11.07
P239630,Home,88.21
P218998,Toys,2.8
P200810,Electronics,267.8
P210647,Home,31.2
P234798,Toys,2.18
P206033,Electronics,446.25
P215245,Toys,11.61
P234740,Sports,372.45
P240722,Toys,5.22
P200824,Home,98.22
P218616,Grocery,3.87
P205680,Electronics,353.12
P232789,Beauty,32.17
P214812,Grocery,14.25
P237329,Grocery,16.55
P203305,Fashion,25.41
P240538,Sports,106.2
P231394,Grocery,2.79
P209733,Home,496.07
P226559,Home,183.61
P208314,Fashion,163.84
P241393,Electronics,1546.26
P204165,Electronics,330.73
P240805,Beauty,8.6
P231037,Beauty,28.6
P215505,Electronics,401.51
P222388,Electronics,826.55
P236576,Electronics,561.46
P249378,Grocery,1.28
P246461,Beauty,7.07
P247094,Home,277.37
P214515,Home,189.01
P233303,Sports,25.74
P233890,Home,127.05
P239857,Toys,19.42
P221597,Fashion,78.32
P214103,Home,231.05
P236302,Grocery,15.76
P231004,Sports,118.04
P248149,Home,31.55
P214337,Home,161.92
P230668,Electronics,257.03
P207218,Electronics,451.01
P213794,Electronics,135.1
P242931,Electronics,254.76
P205397,Beauty,4.61
P245031,Sports,90.41
P234772,Sports,79.04
P240718,Grocery,1.29
P222425,Home,33.33
P239119,Grocery,31.57
P233575,Beauty,41.11
P248828,Home,26.82
P207311,Electronics,253.47
P234042,Grocery,11.28
P245431,Fashion,76.06
P235531,Electronics,525.44
P206628,Home,42.98
P227573,Toys,24.82
P247479,Toys,25.74
P225928,Toys,48.3
P234239,Toys,83.37
P203163,Electronics,234.25
P221755,Sports,242.16
P249069,Grocery,23.07
P241571,Sports,10.02
P225638,Fashion,42.12
P241395,Grocery,1.1
P210601,Sports,210.2
P202609,Sports,196.96
P234557,Fashion,78.16
P246787,Grocery,9.77
P242010,Fashion,39.35
P205708,Toys,19.92
P228414,Grocery,14.58
P213356,Fashion,28.25
P246009,Electronics,872.09
P235294,Sports,110.8
P231582,Beauty,48.43
P221135,Toys,5.03
P212072,Beauty,15.29
P237574,Electronics,156.68
P215507,Electronics,187.56
P232315,Electronics,310.75
P247922,Grocery,19.41
P235953,Sports,182.13
P217461,Toys,2.7
P244219,Electronics,107.59
P242735,Grocery,1.8
P231311,Fashion,27.41
P213501,Fashion,94.91
P234658,Home,29.85
P201626,Toys,4.5
P211810,Beauty,22.29
P239414,Electronics,167.83
P228860,Home,233.13
P229541,Sports,119.02
P204773,Beauty,12.0
P237812,Grocery,9.91
P245977,Beauty,19.85
P242075,Beauty,4.69
P210100,Fashion,27.78
P229103,Sports,225.73
P212230,Sports,175.01
P211807,Sports,117.82
P234951,Grocery,16.3
P200153,Fashion,11.8
P201119,Sports,97.64
P218539,Fashion,65.32
P237933,Fashion,55.72
P201209,Home,48.57
P233874,Beauty,23.13
P214985,Beauty,3.6
P227372,Toys,13.8
P212565,Sports,114.74
P227235,Beauty,22.39
P201037,Electronics,784.04
P203333,Electronics,404.32
P216797,Toys,7.67
P243501,Beauty,18.44
P234707,Grocery,5.39
P217039,Sports,137.49
P215555,Grocery,16.12
P207457,Electronics,101.73
P231488,Beauty,7.07
P218863,Electronics,222.11
P222305,Fashion,9.51
P231675,Grocery,31.01
P236374,Sports,71.72
P205203,Sports,18.52
P230068,Fashion,12.31
P231767,Grocery,10.81
P236826,Toys,25.64
P240783,Sports,205.11
P233876,Fashion,22.24
P221507,Grocery,10.39
P203185,Toys,5.21
P235692,Fashion,6.74
P222423,Fashion,33.02
P227470,Fashion,46.9
P213909,Home,48.39
P217006,Home,149.96
P218721,Beauty,3.79
P210122,Fashion,11.98
P246584,Fashion,16.57
P207289,Beauty,13.22
P210436,Fashion,52.3
P228979,Beauty,42.74
P236440,Sports,143.28
P202445,Electronics,424.39
P208976,Beauty,28.25
P214971,Toys,8.19
P200449,Beauty,6.0
P215107,Fashion,8.13
P244268,Grocery,11.95
P209715,Grocery,24.0
P203692,Beauty,33.68
P203049,Home,67.79
P227897,Grocery,8.22
P227882,Electronics,596.16
P248378,Sports,124.75
P224636,Fashion,8.8
P247171,Beauty,5.07
P232451,Grocery,7.43
P219990,Grocery,6.19
P206669,Home,56.75
P209867,Fashion,25.96
P242737,Fashion,25.14
P232482,Beauty,54.83
P219550,Fashion,40.07
P243010,Fashion,23.09
P233463,Grocery,19.82
P207865,Electronics,100.47
P244628,Home,163.74
P246057,Electronics,71.93
P231786,Grocery,13.1
P229792,Fashion,23.34
P211442,Sports,140.95
P243874,Grocery,3.94
P246151,Electronics,382.91
P210456,Electronics,499.04
P243840,Toys,4.49
P211899,Sports,179.55
P232244,Beauty,23.61
P248989,Toys,30.86
P223584,Toys,3.46
P206244,Grocery,24.75
P248460,Home,43.21
P216760,Sports,155.83
P208045,Beauty,19.05
P223961,Electronics,133.99
P218711,Grocery,9.36
P226078,Home,70.9
P229520,Beauty,9.76
P225328,Home,187.38
P224825,Toys,2.08
P248017,Home,24.81
P207272,Beauty,158.71
P235588,Electronics,390.04
P225465,Beauty,20.2
P230642,Home,164.1
P249027,Beauty,56.02
P219127,Electronics,1017.63
P204576,Grocery,3.1
P207183,Toys,6.94
P210814,Home,16.83
P226352,Beauty,9.57
P248406,Beauty,27.98
P211596,Grocery,4.22
P215544,Toys,39.59
P224139,Fashion,125.95
P224574,Fashion,39.77
P230689,Sports,104.95
P201487,Fashion,127.65
P208540,Home,100.86
P224989,Toys,41.64
P215955,Fashion,10.0
P227029,Electronics,193.08
P240105,Home,57.65
P246369,Beauty,42.12
P207102,Electronics,166.35
P201009,Electronics,204.95
P220766,Electronics,79.14
P208973,Fashion,11.12
P203079,Beauty,52.82
P202186,Fashion,5.22
P244279,Toys,3.46
P246620,Toys,6.84
P209398,Grocery,10.08
P204518,Sports,139.2
P249456,Electronics,450.44
P236222,Electronics,307.12
P206082,Grocery,13.73
P238117,Home,356.02
P233618,Sports,310.52
P222111,Home,186.03
P225070,Toys,25.2
P219939,Sports,151.46
P248819,Electronics,413.32
P207540,Sports,11.01
P219533,Fashion,285.68
P248479,Grocery,8.94
P229877,Electronics,260.64
P229278,Sports,38.85
P231991,Toys,37.75
P205257,Grocery,16.75
P249072,Home,411.97
P249465,Electronics,488.44
P237083,Electronics,232.39
P238291,Toys,17.99
P209910,Sports,99.05
P228202,Grocery,4.85
P231656,Home,49.98
P224111,Home,124.26
P235182,Electronics,76.81
P238574,Sports,407.12
P201759,Toys,53.98
P228628,Sports,27.4
P217507,Fashion,117.84
P205831,Electronics,74.34
P201234,Fashion,42.09
P249826,Electronics,161.26
P229798,Grocery,36.39
P228370,Sports,107.48
P228654,Fashion,61.19
P210251,Fashion,107.91
P204029,Fashion,65.41
P202860,Fashion,47.38
P203513,Toys,25.35
P235987,Fashion,110.22
P241138,Sports,163.41
P205472,Grocery,19.61
P239476,Fashion,21.52
P213728,Toys,2.29
P224214,Fashion,9.1
P246649,Fashion,73.65
P231044,Toys,53.65
P225532,Grocery,41.3
P202473,Sports,70.9
P233853,Fashion,59.67
P204662,Grocery,5.39
P240496,Grocery,7.82
P225677,Electronics,457.67
P245942,Sports,352.84
P229752,Beauty,20.98
P237239,Toys,39.88
P222903,Electronics,103.42
P242658,Beauty,26.47
P223289,Beauty,63.09
P232052,Sports,156.54
P234901,Electronics,324.97
P246574,Sports,197.99
P203931,Toys,8.51
P241584,Grocery,8.86
P239894,Grocery,1.57
P226176,Sports,330.52
P247540,Fashion,10.34
P245305,Toys,26.2
P244827,Beauty,77.78
P213395,Fashion,56.12
P229161,Grocery,11.42
P243930,Sports,119.48
P200798,Fashion,72.37
P246559,Sports,99.47
P230666,Fashion,6.05
P207449,Sports,15.46
P245190,Beauty,3.39
P230163,Toys,30.63
P231080,Beauty,3.67
P248242,Fashion,50.87
P232953,Sports,73.35
P225053,Sports,54.82
P239799,Fashion,26.61
P212288,Fashion,101.5
P227591,Fashion,133.1
P239452,Electronics,137.38
P228391,Toys,15.15
P209877,Sports,319.43
P225567,Grocery,14.41
P232503,Home,231.84
P222946,Fashion,49.95
P224770,Fashion,44.94
P240828,Home,136.24
P200078,Fashion,55.99
P235989,Beauty,22.31
P208977,Sports,33.56
P232593,Beauty,57.57
P225022,Electronics,225.67
P204218,Home,33.82
P205729,Electronics,70.39
P209773,Toys,36.65
P249510,Electronics,77.1
P201765,Electronics,304.23
P214067,Fashion,122.46
P214539,Toys,11.15
P240593,Beauty,25.17
P245022,Toys,24.11
P228135,Electronics,107.77
P233051,Sports,193.99
P231246,Grocery,11.96
P216767,Fashion,81.22
P215367,Sports,28.02
P200623,Beauty,54.02
P233312,Electronics,1079.45
P207586,Sports,60.66
P218927,Fashion,22.77
P244955,Grocery,8.77
P218131,Electronics,365.05
P215020,Home,265.33
P209235,Fashion,32.36
P232634,Electronics,440.21
P227884,Electronics,179.47
P224798,Fashion,103.47
P204531,Toys,4.48
P235467,Fashion,42.21
P200566,Electronics,919.53
P232605,Electronics,59.82
P235503,Beauty,21.66
P217108,Home,329.66
P225883,Grocery,4.58
P242914,Electronics,519.37
P245754,Electronics,72.14
P246798,Home,61.85
P248786,Beauty,30.22
P238382,Fashion,51.72
P223473,Sports,112.56
P232921,Beauty,23.08
P239227,Home,35.44
P220450,Fashion,7.06
P240435,Beauty,94.58
P207357,Home,58.11
P213971,Beauty,36.79
P212880,Home,836.33
P229122,Fashion,16.38
P220062,Home,111.14
P212415,Beauty,21.52
P203705,Fashion,101.5
P236126,Beauty,3.04
P209044,Sports,40.53
P222717,Home,230.51
P238371,Grocery,12.54
P204474,Electronics,313.63
P208647,Fashion,132.37
P239943,Toys,59.77
P214669,Sports,60.19
P232997,Fashion,89.94
P223191,Sports,26.02
P232723,Toys,11.46
P215304,Grocery,42.02
P217143,Home,156.77
P242750,Home,93.9
P224900,Toys,16.63
P220048,Fashion,81.92
P207350,Electronics,316.25
P229510,Beauty,92.19
P225748,Home,103.23
P241731,Toys,39.73
P200927,Beauty,31.29
P248950,Beauty,74.59
P211100,Toys,84.16
P213243,Toys,22.18
P230778,Electronics,316.66
P241565,Grocery,4.84
P212098,Toys,8.34
P247186,Sports,38.78
P246558,Beauty,26.42
P231244,Toys,28.17
P200413,Fashion,12.81
P229386,Toys,42.91
P222312,Grocery,14.66
P218398,Grocery,33.93
P242447,Electronics,908.37
P208718,Fashion,32.35
P200000,Sports,133.15
P217455,Home,97.64
P215542,Electronics,80.11
P211770,Sports,127.73
P203577,Sports,33.5
P247675,Home,37.66
P214322,Home,540.05
P208528,Fashion,96.6
P207970,Electronics,73.02
P209911,Electronics,254.41
P207212,Beauty,20.72
P248625,Home,173.79
P216146,Fashion,124.81
P202993,Home,154.54
P200246,Beauty,21.05
P239745,Sports,426.12
P224987,Grocery,69.61
P213656,Toys,11.11
P228906,Grocery,15.67
P202689,Sports,34.98
P239653,Beauty,14.09
P214232,Fashion,17.45
P223524,Electronics,79.25
P216693,Home,24.52
P224464,Electronics,213.95
P202748,Home,293.8
P243485,Fashion,15.05
P201600,Grocery,13.42
P243059,Electronics,886.63
P249697,Beauty,5.46
P203823,Electronics,86.04
P243648,Fashion,11.6
P229027,Fashion,26.75
P237698,Grocery,15.66
P245932,Beauty,26.58
P215066,Toys,13.63
P218020,Beauty,13.65
P201790,Grocery,10.44
P203144,Toys,11.41
P241893,Electronics,1215.05
P242411,Electronics,827.34
P220932,Fashion,5.57
P238006,Grocery,13.23
P239604,Toys,42.15
P213196,Beauty,7.49
P200939,Fashion,87.36
P207090,Electronics,73.91
P204362,Beauty,6.78
P247834,Grocery,51.85
P224319,Beauty,23.81
P225786,Home,108.98
P219682,Electronics,145.71
P249212,Toys,6.68
P206275,Home,182.43
P204817,Home,101.73
P238599,Toys,2.73
P215027,Home,80.89
P230335,Fashion,58.85
P207429,Home,78.19
P218551,Electronics,237.61
P211332,Beauty,21.52
P242245,Toys,10.51
P215077,Beauty,6.6
P217852,Fashion,122.04
P206600,Grocery,46.88
P244397,Grocery,33.31
P241808,Toys,22.84
P220894,Sports,393.76
P232766,Home,16.95
P234221,Fashion,21.75
P208084,Fashion,72.24
P244400,Home,91.17
P237327,Home,11.98
P244881,Home,19.35
P215964,Beauty,33.15
P206085,Home,40.79
P244164,Fashion,84.06
P247157,Beauty,12.76
P217397,Toys,4.78
P240047,Beauty,29.55
P203349,Home,52.54
P247879,Beauty,38.6
P238844,Electronics,877.22
P212157,Home,90.23
P237955,Beauty,16.22
P213885,Toys,11.04
P242386,Beauty,104.0
P207018,Grocery,13.34
P213591,Sports,68.69
P208655,Electronics,745.03
P239659,Toys,5.37
P218655,Sports,13.43
P223497,Home,53.91
P228345,Fashion,29.98
P208785,Electronics,180.12
P211952,Toys,25.9
P234237,Sports,171.79
P230964,Beauty,39.37
P234074,Grocery,14.32
P205332,Grocery,11.12
P226263,Home,91.27
P220367,Toys,7.57
P211918,Sports,11.89
P242008,Electronics,440.22
P218119,Electronics,569.33
P219743,Sports,125.03
P208876,Fashion,65.64
P206327,Electronics,697.22
P247354,Home,169.44
P239709,Sports,61.96
P228006,Grocery,9.19
P233072,Beauty,11.52
P246544,Fashion,30.65
P212417,Home,236.96
P232954,Sports,59.28
P232239,Home,515.76
P239581,Electronics,55.46
P226858,Sports,124.93
P231845,Toys,8.15
P217866,Grocery,9.92
P246311,Electronics,109.11
P242837,Grocery,3.41
P212652,Beauty,12.37
P249088,Sports,124.37
P212755,Grocery,1.82
P242608,Fashion,42.26
P230667,Home,73.94
P247929,Beauty,16.83
P243868,Fashion,13.64
P226807,Grocery,9.83
P215253,Fashion,25.34
P226604,Electronics,71.6
P216655,Fashion,59.5
P210859,Home,331.25
P211663,Electronics,56.74
P240332,Toys,84.07
P201827,Electronics,320.86
P210027,Beauty,63.68
P224333,Toys,25.44
P245916,Sports,70.3
P224256,Grocery,1.3
P248339,Grocery,4.21
P244896,Electronics,55.48
P230517,Beauty,11.91
P236477,Toys,62.41
P216016,Electronics,518.88
P201558,Sports,65.93
P210453,Fashion,20.28
P213835,Sports,72.0
P204693,Beauty,48.7
P248401,Home,54.7
P225190,Electronics,230.91
P221646,Toys,31.37
P245478,Electronics,510.11
P226957,Toys,19.66
P216324,Electronics,476.86
P223684,Home,287.07
P222343,Electronics,331.16
P206198,Beauty,49.59
P249107,Grocery,3.89
P246201,Sports,64.09
P227484,Home,134.67
P227880,Beauty,18.27
P246638,Fashion,6.95
P201899,Fashion,26.69
P215138,Home,12.9
P234802,Fashion,20.59
P213983,Toys,28.81
P229223,Toys,80.82
P249877,Beauty,67.38
P236271,Home,59.07
P244487,Electronics,175.81
P248631,Electronics,771.3
P208031,Grocery,2.08
P228661,Sports,22.34
P211601,Grocery,27.96
P210675,Electronics,54.73
P239307,Toys,35.06
P228099,Fashion,45.72
P229455,Sports,261.95
P229022,Beauty,12.56
P227441,Sports,129.6
P237739,Electronics,127.21
P234722,Sports,94.67
P241073,Beauty,89.69
P206161,Grocery,1.49
P231929,Electronics,672.11
P238229,Toys,13.88
P209677,Toys,18.45
P207980,Sports,69.93
P237006,Sports,439.51
P231374,Beauty,52.54
P246892,Home,41.61
P211875,Fashion,59.57
P222980,Sports,73.43
P218882,Fashion,27.03
P200595,Electronics,248.85
P217323,Beauty,25.18
P221798,Home,220.82
P246146,Home,54.87
P235784,Electronics,312.25
P235637,Home,213.62
P245715,Home,131.6
P225371,Fashion,34.82
P248959,Toys,42.89
P236898,Electronics,105.85
P230588,Home,91.62
P227115,Electronics,358.71
P204353,Fashion,7.13
P204365,Fashion,5.4
P247970,Fashion,55.81
P219502,Electronics,612.34
P223133,Grocery,6.84
P218125,Home,289.29
P202458,Toys,3.74
P207063,Toys,2.08
P211024,Sports,155.7
P247035,Home,25.97
P236214,Home,71.14
P229145,Toys,13.36
P212399,Electronics,121.0
P205085,Grocery,27.27
P223820,Home,99.6
P240521,Toys,7.9
P229780,Beauty,21.72
P244788,Toys,34.17
P222755,Grocery,18.66
P234185,Sports,59.53
P238926,Sports,54.78
P230900,Fashion,9.77
P211771,Toys,11.63
P202385,Grocery,1.39
P200925,Fashion,40.87
P238989,Electronics,987.5
P226997,Grocery,16.8
P229488,Electronics,431.17
P244216,Sports,99.3
P237310,Home,43.1
P227728,Electronics,649.11
P225809,Electronics,66.67
P202596,Home,122.22
P207221,Toys,56.33
P225429,Sports,20.72
P220358,Toys,22.26
P214933,Fashion,80.58
P246654,Fashion,26.84
P234238,Fashion,128.99
P248319,Electronics,310.19
P210653,Electronics,105.47
P209848,Home,126.3
P237409,Toys,2.55
P207176,Sports,54.75
P208379,Grocery,1.59
P245663,Beauty,31.01
P206788,Beauty,7.96
P246682,Sports,94.74
P201340,Beauty,7.54
P241638,Home,53.0
P241809,Electronics,76.84
P234775,Grocery,18.8
P248411,Fashion,11.73
P232088,Fashion,149.21
P245782,Electronics,646.34
P227360,Grocery,46.86
P246661,Beauty,82.5
P206333,Sports,42.4
P240407,Home,130.24
P202569,Beauty,6.61
P227606,Sports,43.7
P211578,Sports,88.07
P248880,Fashion,41.44
P230202,Toys,24.39
P214427,Toys,8.91
P224381,Grocery,18.68
P218469,Grocery,1.29
P219095,Beauty,48.94
P239615,Home,53.54
P205802,Toys,28.84
P249295,Home,148.33
P211841,Electronics,1617.18
P215169,Electronics,169.42
P242029,Home,31.17
P246651,Electronics,716.51
P234953,Toys,17.83
P218921,Grocery,2.42
P247505,Toys,19.9
P231443,Beauty,12.0
P215016,Grocery,1.25
P229012,Home,175.45
P218549,Electronics,116.1
P234528,Toys,45.97
P221251,Toys,20.22
P237860,Fashion,116.64
P206580,Home,803.57
P217015,Toys,5.67
P248201,Toys,19.28
P212383,Electronics,208.96
P215536,Fashion,54.19
P225344,Electronics,1144.9
P248045,Electronics,80.84
P232573,Toys,8.15
P224780,Electronics,84.84
P227088,Grocery,17.39
P237058,Fashion,71.43
P230989,Sports,53.68
P214064,Grocery,7.33
P239474,Home,175.5
P231195,Sports,63.53
P245620,Beauty,13.51
P223992,Home,217.25
P233288,Beauty,9.38
P235509,Electronics,468.48
P213481,Sports,84.14
P236300,Fashion,12.29
P230532,Toys,4.59
P233418,Toys,9.76
P202158,Electronics,226.23
P219035,Electronics,537.88
P243227,Sports,70.78
P246692,Electronics,119.82
P240230,Electronics,128.43
P216502,Electronics,111.77
P205518,Beauty,3.31
P210341,Sports,15.6
P223613,Home,130.93
P200959,Fashion,245.88
P249717,Toys,24.26
P205936,Electronics,440.49
P228678,Beauty,5.3
P213155,Sports,215.54
P223042,Beauty,12.45
P218763,Beauty,12.18
P211642,Sports,71.63
P241404,Toys,26.19
P219923,Home,55.92
P209227,Beauty,6.21
P248231,Sports,260.32
P234054,Home,326.54
P210412,Home,75.44
P231040,Beauty,17.86
P220411,Fashion,7.54
P248842,Sports,62.0
P227530,Fashion,86.45
P213024,Fashion,29.9
P229088,Home,18.68
P249415,Toys,10.54
P222828,Electronics,596.76
P223777,Fashion,24.44
P236967,Toys,8.23
P208412,Home,310.66
P249485,Sports,44.26
P242284,Fashion,18.51
P233203,Sports,98.53
P223261,Grocery,36.95
P200042,Fashion,76.85
P217349,Fashion,61.63
P200215,Beauty,36.29
P202705,Electronics,429.59
P216062,Toys,32.97
P241732,Home,40.61
P229704,Electronics,478.95
P231233,Toys,12.79
P208249,Fashion,84.44
P229656,Home,168.87
P230207,Grocery,7.61
P204743,Sports,30.55
P218227,Sports,81.3
P232068,Grocery,13.16
P213521,Sports,201.57
P207292,Sports,28.12
P207629,Fashion,126.46
P215791,Grocery,10.08
P242080,Sports,129.27
P232246,Beauty,28.89
P215450,Toys,10.24
P239616,Beauty,52.47
P210983,Grocery,1.66
P210230,Fashion,54.67
P230886,Electronics,223.2
P231994,Electronics,430.76
P211710,Grocery,9.06
P244477,Sports,141.19
P231881,Grocery,24.94
P247529,Home,18.83
P204437,Toys,10.18
P244010,Sports,13.92
P203920,Electronics,271.92
P201127,Grocery,6.63
